"Ngày","Lần cuối","Mở","Cao","Thấp","% Thay đổi"
"20/08/2018","16.53","16.57","16.57","16.53","-7.03%"
"17/08/2018","17.78","17.56","17.78","17.56","7.56%"
"16/08/2018","16.53","17.56","17.56","16.53","-9.57%"
"15/08/2018","18.28","16.56","18.28","16.56","5.79%"
"14/08/2018","17.28","17.56","17.56","17.28","-5.47%"
"13/08/2018","18.28","15.06","18.28","15.06","10.59%"
"10/08/2018","16.53","12.57","16.53","12.57","19.96%"
"09/08/2018","13.78","10.57","13.78","10.57","7.82%"
"08/08/2018","12.78","10.57","12.78","10.57","-7.26%"
"07/08/2018","13.78","15.56","15.56","13.78","-20.25%"
"06/08/2018","17.28","16.57","17.28","16.57","-5.47%"
"03/08/2018","18.28","16.07","18.28","16.07","1.39%"
"02/08/2018","18.03","15.07","18.03","15.07","12.48%"
"01/08/2018","16.03","14.57","16.03","14.57","1.58%"
"31/07/2018","15.78","18.57","18.57","15.78","-18.15%"
"30/07/2018","19.28","17.57","19.28","17.57","5.47%"
"27/07/2018","18.28","16.57","18.28","16.57","2.81%"
"26/07/2018","17.78","20.07","20.07","17.78","-13.40%"
"25/07/2018","20.53","27.14","27.14","20.53","-16.44%"
"24/07/2018","24.57","27.50","27.50","24.57","-6.40%"
"23/07/2018","26.25","28.04","28.04","26.25","-2.85%"
"20/07/2018","27.02","28.04","28.04","27.02","1.89%"
"19/07/2018","26.52","26.96","26.96","26.52","6.16%"
"18/07/2018","24.98","26.42","26.42","24.98","1.09%"
"17/07/2018","24.71","26.78","26.78","24.71","-3.89%"
"16/07/2018","25.71","27.68","27.68","25.71","-5.96%"
"13/07/2018","27.34","28.41","28.41","27.34","-3.05%"
"12/07/2018","28.20","29.85","29.85","28.20","-5.75%"
"11/07/2018","29.92","29.49","29.92","29.49","0.61%"
"10/07/2018","29.74","29.85","29.85","29.74","-0.60%"
"09/07/2018","29.92","30.57","30.57","29.92","-2.79%"
"06/07/2018","30.78","30.94","30.94","30.78","-2.19%"
"05/07/2018","31.47","31.30","31.47","31.30","-2.12%"
"04/07/2018","32.15","31.66","32.15","31.66","-3.54%"
"03/07/2018","33.33","25.99","33.33","25.99","-3.28%"
"02/07/2018","34.46","31.48","34.46","31.48","2.13%"
"29/06/2018","33.74","32.92","33.74","32.92","-4.85%"
"28/06/2018","35.46","31.66","35.46","31.66","1.81%"
"27/06/2018","34.83","31.48","34.83","31.48","0.26%"
"26/06/2018","34.74","31.66","34.74","31.66","-0.26%"
"25/06/2018","34.83","29.86","34.83","29.86","9.08%"
"22/06/2018","31.93","29.86","31.93","29.86","-3.04%"
"21/06/2018","32.93","28.59","32.93","28.59","8.68%"
"20/06/2018","30.30","28.96","30.30","28.96","-2.19%"
"19/06/2018","30.98","29.50","30.98","29.50","0.75%"
"18/06/2018","30.75","28.42","30.75","28.42","3.50%"
"15/06/2018","29.71","28.42","29.71","28.42","0.00%"
"14/06/2018","29.71","29.68","29.71","29.68","-8.13%"
"13/06/2018","32.34","30.76","32.34","30.76","-4.55%"
"12/06/2018","33.88","30.76","33.88","30.76","0.00%"
"11/06/2018","33.88","32.57","33.88","32.57","-7.88%"
"08/06/2018","36.78","30.15","36.78","30.15","12.93%"
"07/06/2018","32.57","26.05","32.57","26.05","5.17%"
"06/06/2018","30.97","26.05","30.97","26.05","8.59%"
"05/06/2018","28.52","25.03","28.52","25.03","7.58%"
"04/06/2018","26.51","26.91","26.91","26.51","-9.98%"
"01/06/2018","29.45","28.46","29.45","28.46","-5.70%"
"31/05/2018","31.23","28.46","31.23","28.46","-20.39%"
"30/05/2018","39.23","30.18","39.23","30.18","-2.15%"
"29/05/2018","40.09","26.75","40.09","26.75","20.14%"
"28/05/2018","33.37","26.74","33.37","26.74","0.00%"
"25/05/2018","33.37","25.88","33.37","25.88","7.85%"
"24/05/2018","30.94","24.34","30.94","24.34","4.28%"
"23/05/2018","29.67","23.99","29.67","23.99","6.00%"
"22/05/2018","27.99","24.51","27.99","24.51","-2.64%"
"21/05/2018","28.75","23.65","28.75","23.65","3.34%"
"18/05/2018","27.82","22.45","27.82","22.45","-7.27%"
"17/05/2018","30.00","22.10","30.00","22.10","17.42%"
"16/05/2018","25.55","21.41","25.55","21.41","3.44%"
"15/05/2018","24.70","21.07","24.70","21.07","2.79%"
"14/05/2018","24.03","21.58","24.03","21.58","-3.07%"
"11/05/2018","24.79","22.10","24.79","22.10","-4.84%"
"10/05/2018","26.05","22.96","26.05","22.96","-1.62%"
"09/05/2018","26.48","22.79","26.48","22.79","0.34%"
"08/05/2018","26.39","22.79","26.39","22.79","0.00%"
"07/05/2018","26.39","22.79","26.39","22.79","0.00%"
"04/05/2018","26.39","23.13","26.39","23.13","-2.48%"
"03/05/2018","27.06","21.60","27.06","21.60","7.30%"
"02/05/2018","25.22","22.45","25.22","22.45","0.00%"
"01/05/2018","25.22","21.41","25.22","21.41","8.66%"
"30/04/2018","23.21","21.42","23.21","21.42","0.00%"
"27/04/2018","23.21","20.90","23.21","20.90","1.13%"
"26/04/2018","22.95","21.59","22.95","21.59","-3.53%"
"25/04/2018","23.79","21.42","23.79","21.42","0.34%"
"24/04/2018","23.71","21.42","23.71","21.42","-2.07%"
"23/04/2018","24.21","21.42","24.21","21.42","0.00%"
"20/04/2018","24.21","21.81","24.21","21.81","-0.78%"
"19/04/2018","24.40","21.98","24.40","21.98","-0.37%"
"18/04/2018","24.49","21.30","24.49","21.30","3.55%"
"17/04/2018","23.65","21.30","23.65","21.30","-2.07%"
"16/04/2018","24.15","21.81","24.15","21.81","-3.01%"
"13/04/2018","24.90","22.16","24.90","22.16","-4.52%"
"12/04/2018","26.08","23.37","26.08","23.37","-5.78%"
"11/04/2018","27.68","23.19","27.68","23.19","0.33%"
"10/04/2018","27.59","23.37","27.59","23.37","-2.09%"
"09/04/2018","28.18","23.88","28.18","23.88","-2.63%"
"06/04/2018","28.94","23.71","28.94","23.71","0.31%"
"05/04/2018","28.85","25.09","28.85","25.09","-5.53%"
"04/04/2018","30.54","24.92","30.54","24.92","0.26%"
"03/04/2018","30.46","24.58","30.46","24.58","2.25%"
"02/04/2018","29.79","24.58","29.79","24.58","0.00%"
"30/03/2018","29.79","29.79","29.79","29.79","0.00%"
"29/03/2018","29.79","25.10","29.79","25.10","-0.83%"
"28/03/2018","30.04","25.10","30.04","25.10","0.57%"
"27/03/2018","29.87","25.10","29.87","25.10","-0.60%"
"26/03/2018","30.05","25.10","30.05","25.10","0.00%"
"23/03/2018","30.05","19.40","30.05","19.40","17.25%"
"22/03/2018","25.63","19.40","25.63","19.40","13.66%"
"21/03/2018","22.55","19.40","22.55","19.40","0.00%"
"20/03/2018","22.55","19.40","22.55","19.40","-0.57%"
"19/03/2018","22.68","19.40","22.68","19.40","12.28%"
"16/03/2018","20.20","19.40","20.20","19.40","-3.16%"
"15/03/2018","20.86","19.40","20.86","19.40","1.16%"
"14/03/2018","20.62","19.40","20.62","19.40","6.40%"
"13/03/2018","19.38","19.40","19.40","19.38","1.68%"
"12/03/2018","19.06","19.40","19.40","19.06","-2.95%"
"09/03/2018","19.64","19.40","19.64","19.40","-1.21%"
"08/03/2018","19.88","19.40","19.88","19.40","-9.06%"
"07/03/2018","21.86","19.40","21.86","19.40","-0.73%"
"06/03/2018","22.02","19.40","22.02","19.40","-7.75%"
"05/03/2018","23.87","19.40","23.87","19.40","0.00%"
"02/03/2018","23.87","19.40","23.87","19.40","9.14%"
"01/03/2018","21.87","19.40","21.87","19.40","5.65%"
"28/02/2018","20.70","18.89","20.70","18.89","3.81%"
"27/02/2018","19.94","19.06","19.94","19.06","-0.45%"
"26/02/2018","20.03","19.57","20.03","19.57","-10.10%"
"23/02/2018","22.28","19.06","22.28","19.06","5.94%"
"22/02/2018","21.03","18.72","21.03","18.72","8.63%"
"21/02/2018","19.36","18.89","19.36","18.89","-0.41%"
"20/02/2018","19.44","18.21","19.44","18.21","4.52%"
"19/02/2018","18.60","17.70","18.60","17.70","1.36%"
"16/02/2018","18.35","18.38","18.38","18.35","-4.38%"
"15/02/2018","19.19","18.55","19.19","18.55","-5.33%"
"14/02/2018","20.27","19.74","20.27","19.74","-9.35%"
"13/02/2018","22.36","19.40","22.36","19.40","5.47%"
"12/02/2018","21.20","19.90","21.20","19.90","-3.42%"
"09/02/2018","21.95","18.55","21.95","18.55","23.52%"
"08/02/2018","17.77","16.34","17.77","16.34","17.14%"
"07/02/2018","15.17","16.68","16.68","15.17","-4.23%"
"06/02/2018","15.84","15.66","15.84","15.66","10.54%"
"05/02/2018","14.33","15.32","15.32","14.33","4.90%"
"02/02/2018","13.66","14.81","14.81","13.66","5.89%"
"01/02/2018","12.90","12.99","12.99","12.90","-0.69%"
"31/01/2018","12.99","15.32","15.32","12.99","-4.90%"
"30/01/2018","13.66","14.99","14.99","13.66","24.18%"
"29/01/2018","11.00","11.00","11.00","11.00","10.00%"
"26/01/2018","10.00","10.00","10.00","10.00","25.00%"
"25/01/2018","8.00","8.00","8.00","8.00","0.00%"
"24/01/2018","8.00","8.00","8.00","8.00","-31.39%"
"23/01/2018","11.66","15.33","15.33","11.66","-4.11%"
"22/01/2018","12.16","12.16","12.16","12.16","0.66%"
"19/01/2018","12.08","15.33","15.33","12.08","-4.58%"
"18/01/2018","12.66","16.18","16.18","12.66","4.11%"
"17/01/2018","12.16","16.18","16.18","12.16","2.10%"
"16/01/2018","11.91","16.18","16.18","11.91","-9.50%"
"15/01/2018","13.16","16.18","16.18","13.16","-4.84%"
"12/01/2018","13.83","16.18","16.18","13.83","-1.85%"
"11/01/2018","14.09","17.03","17.03","14.09","-2.89%"
"10/01/2018","14.51","16.86","16.86","14.51","0.55%"
"09/01/2018","14.43","16.69","16.69","14.43","4.26%"
"08/01/2018","13.84","16.01","16.01","13.84","2.52%"
"05/01/2018","13.50","15.67","15.67","13.50","1.28%"
"04/01/2018","13.33","16.18","16.18","13.33","-8.64%"
"03/01/2018","14.59","17.20","17.20","14.59","-6.47%"
"02/01/2018","15.60","17.20","17.20","15.60","0.00%"
"01/01/2018","15.60","17.20","17.20","15.60","0.00%"
"29/12/2017","15.60","17.20","17.20","15.60","3.31%"
"28/12/2017","15.10","15.10","15.10","15.10","-3.21%"
"27/12/2017","15.60","17.20","17.20","15.60","0.00%"
"26/12/2017","15.60","17.20","17.20","15.60","0.00%"
"25/12/2017","15.60","17.20","17.20","15.60","0.00%"
"22/12/2017","15.60","17.21","17.21","15.60","0.00%"
"21/12/2017","15.60","17.21","17.21","15.60","0.00%"
"20/12/2017","15.60","17.20","17.20","15.60","0.00%"
"19/12/2017","15.60","17.21","17.21","15.60","0.00%"
"18/12/2017","15.60","17.21","17.21","15.60","-3.11%"
"15/12/2017","16.10","17.21","17.21","16.10","0.00%"
"14/12/2017","16.10","17.04","17.04","16.10","0.50%"
"13/12/2017","16.02","17.04","17.04","16.02","0.00%"
"12/12/2017","16.02","17.04","17.04","16.02","0.00%"
"11/12/2017","16.02","17.21","17.21","16.02","-0.50%"
"08/12/2017","16.10","17.38","17.38","16.10","-3.54%"
"07/12/2017","16.69","17.55","17.55","16.69","-0.48%"
"06/12/2017","16.77","17.21","17.21","16.77","1.02%"
"05/12/2017","16.60","16.77","17.55","16.60","-1.01%"
"04/12/2017","16.77","18.06","18.06","18.06","19.53%"
"01/12/2017","14.03","17.89","17.89","14.03","0.65%"
"30/11/2017","13.94","17.73","17.73","13.94","-2.92%"
"29/11/2017","14.36","18.41","18.41","14.36","-2.31%"
"28/11/2017","14.70","18.58","18.58","14.70","-3.86%"
"27/11/2017","15.29","19.37","19.37","15.29","-5.50%"
"24/11/2017","16.18","20.08","20.08","16.18","-5.05%"
"23/11/2017","17.04","19.25","19.25","17.04","-0.47%"
"22/11/2017","17.12","19.25","19.25","17.12","-2.84%"
"21/11/2017","17.62","19.59","19.59","17.62","-3.66%"
"20/11/2017","18.29","19.92","19.92","18.29","-3.48%"
"17/11/2017","18.95","20.41","20.41","18.95","-3.86%"
"16/11/2017","19.71","20.75","20.75","19.71","-0.81%"
"15/11/2017","19.87","20.92","20.92","19.87","-0.45%"
"14/11/2017","19.96","20.75","20.75","19.96","0.45%"
"13/11/2017","19.87","20.92","20.92","19.87","-0.45%"
"10/11/2017","19.96","20.58","20.58","19.96","0.86%"
"09/11/2017","19.79","20.25","20.25","19.79","3.50%"
"08/11/2017","19.12","20.25","20.25","19.12","0.00%"
"07/11/2017","19.12","20.42","20.42","19.12","2.19%"
"06/11/2017","18.71","20.25","20.25","18.71","0.48%"
"03/11/2017","18.62","20.09","20.09","18.62","3.22%"
"02/11/2017","18.04","18.84","18.84","18.04","4.52%"
"01/11/2017","17.26","18.84","18.84","17.26","-6.30%"
"31/10/2017","18.42","19.15","19.15","18.42","14.62%"
"30/10/2017","16.07","19.46","19.46","16.07","-6.73%"
"27/10/2017","17.23","19.77","19.77","17.23","-3.69%"
"26/10/2017","17.89","20.39","20.39","17.89","-6.77%"
"25/10/2017","19.19","20.55","20.55","19.19","0.00%"
"24/10/2017","19.19","20.40","20.40","19.19","-0.05%"
"23/10/2017","19.20","20.55","20.55","19.20","-2.88%"
"20/10/2017","19.77","21.32","21.32","19.77","-1.93%"
"19/10/2017","20.16","20.55","20.55","20.16","3.76%"
"18/10/2017","19.43","20.55","20.55","19.43","-1.72%"
"17/10/2017","19.77","21.02","21.02","19.77","-3.61%"
"16/10/2017","20.51","21.02","21.02","20.51","0.00%"
"13/10/2017","20.51","21.02","21.02","20.51","-2.38%"
"12/10/2017","21.01","26.25","26.25","21.01","-10.33%"
"11/10/2017","23.43","26.25","26.25","23.43","-0.80%"
"10/10/2017","23.62","26.44","26.44","23.62","0.38%"
"09/10/2017","23.53","26.44","26.44","23.53","-0.80%"
"06/10/2017","23.72","25.87","25.87","23.72","3.45%"
"05/10/2017","22.93","26.25","26.25","22.93","-0.86%"
"04/10/2017","23.13","25.87","25.87","23.13","0.87%"
"03/10/2017","22.93","26.26","26.26","22.93","-0.86%"
"02/10/2017","23.13","26.26","26.26","23.13","-2.12%"
"29/09/2017","23.63","27.02","27.02","23.63","-5.52%"
"28/09/2017","25.01","27.40","27.40","25.01","0.00%"
"27/09/2017","25.01","27.40","27.40","25.01","-2.68%"
"26/09/2017","25.70","25.70","25.70","25.70","0.39%"
"25/09/2017","25.60","27.21","27.21","25.60","1.99%"
"22/09/2017","25.10","26.83","26.83","25.10","2.83%"
"21/09/2017","24.41","26.45","26.45","24.41","0.78%"
"20/09/2017","24.22","27.38","27.38","24.22","14.03%"
"19/09/2017","21.24","25.06","25.06","21.24","-1.35%"
"18/09/2017","21.53","25.82","25.82","21.53","-6.02%"
"15/09/2017","22.91","26.01","26.01","22.91","-0.39%"
"14/09/2017","23.00","25.83","25.83","23.00","-0.04%"
"13/09/2017","23.01","25.83","25.83","23.01","-1.71%"
"12/09/2017","23.41","26.21","26.21","23.41","0.00%"
"11/09/2017","23.41","26.21","26.21","23.41","-2.86%"
"08/09/2017","24.10","26.21","26.21","24.10","0.00%"
"07/09/2017","24.10","26.97","26.97","24.10","-3.52%"
"06/09/2017","24.98","26.98","26.98","24.98","-0.04%"
"05/09/2017","24.99","27.36","27.36","24.99","-2.69%"
"04/09/2017","25.68","26.98","26.98","25.68","2.76%"
"01/09/2017","24.99","27.55","27.55","24.99","-4.87%"
"31/08/2017","26.27","24.22","26.27","24.22","6.75%"
"30/08/2017","24.61","25.05","25.05","24.61","-3.57%"
"29/08/2017","25.52","25.23","25.52","25.23","2.57%"
"28/08/2017","24.88","25.23","25.23","24.88","-0.92%"
"25/08/2017","25.11","25.40","25.40","25.11","-2.30%"
"24/08/2017","25.70","25.05","25.70","25.05","-0.66%"
"23/08/2017","25.87","25.05","25.87","25.05","3.36%"
"22/08/2017","25.03","24.94","25.03","24.94","0.60%"
"21/08/2017","24.88","24.94","24.94","24.88","1.68%"
"18/08/2017","24.47","24.94","24.94","24.47","2.09%"
"17/08/2017","23.97","24.59","24.59","23.97","0.76%"
"16/08/2017","23.79","23.79","23.79","23.79","-2.42%"
"15/08/2017","24.38","25.11","25.11","24.38","0.00%"
"14/08/2017","24.38","25.11","25.11","24.38","-2.67%"
"11/08/2017","25.05","25.11","25.11","25.05","0.00%"
"10/08/2017","25.05","24.08","25.05","24.08","4.90%"
"09/08/2017","23.88","24.08","24.08","23.88","5.94%"
"08/08/2017","22.54","23.74","23.74","22.54","3.06%"
"07/08/2017","21.87","23.22","23.22","21.87","14.44%"
"04/08/2017","19.11","23.05","23.05","19.11","0.47%"
"03/08/2017","19.02","23.05","23.05","19.02","-2.56%"
"02/08/2017","19.52","23.05","23.05","19.52","-0.05%"
"01/08/2017","19.53","23.06","23.06","19.53","0.00%"
"31/07/2017","19.53","23.06","23.06","19.53","2.63%"
"28/07/2017","19.03","23.06","23.06","19.03","0.00%"
"27/07/2017","19.03","23.06","23.06","19.03","0.00%"
"26/07/2017","19.03","23.06","23.06","19.03","0.00%"
"25/07/2017","19.03","22.41","22.41","19.03","1.76%"
"24/07/2017","18.70","22.07","22.07","18.70","0.92%"
"21/07/2017","18.53","22.07","22.07","18.53","0.00%"
"20/07/2017","18.53","22.07","22.07","18.53","-2.63%"
"19/07/2017","19.03","20.37","20.37","19.03","1.87%"
"18/07/2017","18.68","20.36","20.36","18.68","-2.61%"
"17/07/2017","19.18","20.36","20.36","19.18","0.00%"
"14/07/2017","19.18","20.81","20.81","19.18","1.86%"
"13/07/2017","18.83","20.81","20.81","18.83","-2.94%"
"12/07/2017","19.40","21.26","21.26","19.40","-1.17%"
"11/07/2017","19.63","20.67","20.67","19.63","1.55%"
"10/07/2017","19.33","20.96","20.96","19.33","-3.25%"
"07/07/2017","19.98","20.67","20.67","19.98","6.11%"
"06/07/2017","18.83","20.37","20.37","18.83","0.80%"
"05/07/2017","18.68","20.07","20.07","18.68","0.81%"
"04/07/2017","18.53","20.68","20.68","18.53","2.77%"
"03/07/2017","18.03","18.34","20.68","18.03","-1.70%"
"30/06/2017","18.34","20.68","20.68","20.68","2.81%"
"29/06/2017","17.84","20.43","20.43","17.84","-2.03%"
"28/06/2017","18.21","20.13","20.13","18.21","3.70%"
"27/06/2017","17.56","19.83","19.83","17.56","7.01%"
"26/06/2017","16.41","19.52","19.52","16.41","-2.09%"
"23/06/2017","16.76","20.44","20.44","16.76","22.16%"
"22/06/2017","13.72","13.72","13.72","13.72","-5.51%"
"21/06/2017","14.52","21.05","21.05","14.52","0.00%"
"20/06/2017","14.52","20.44","20.44","14.52","-1.36%"
"19/06/2017","14.72","21.05","21.05","14.72","-2.00%"
"16/06/2017","15.02","21.05","21.05","15.02","0.00%"
"15/06/2017","15.02","21.01","21.01","15.02","0.13%"
"14/06/2017","15.00","21.01","21.01","15.00","0.00%"
"13/06/2017","15.00","21.78","21.78","15.00","-8.48%"
"12/06/2017","16.39","22.25","22.25","16.39","-4.26%"
"09/06/2017","17.12","22.56","22.56","17.12","-6.35%"
"08/06/2017","18.28","23.03","23.03","18.28","-3.84%"
"07/06/2017","19.01","23.65","23.65","19.01","-4.09%"
"06/06/2017","19.82","23.65","23.65","19.82","0.00%"
"05/06/2017","19.82","23.65","23.65","19.82","0.00%"
"02/06/2017","19.82","23.65","23.65","19.82","0.00%"
"01/06/2017","19.82","23.65","23.65","19.82","0.00%"
"31/05/2017","19.82","23.65","23.65","19.82","0.00%"
"30/05/2017","19.82","19.17","23.34","19.17","3.39%"
"29/05/2017","19.17","19.17","19.17","19.17","0.00%"
"26/05/2017","19.17","19.01","23.03","19.01","0.84%"
"25/05/2017","19.01","19.01","19.01","19.01","10.72%"
"24/05/2017","17.17","23.03","23.03","17.17","0.94%"
"23/05/2017","17.01","23.65","23.65","17.01","-4.55%"
"22/05/2017","17.82","23.96","23.96","17.82","-3.57%"
"19/05/2017","18.48","24.58","24.58","18.48","-4.20%"
"18/05/2017","19.29","24.58","24.58","19.29","2.66%"
"17/05/2017","18.79","23.34","23.34","18.79","6.34%"
"16/05/2017","17.67","23.96","23.96","17.67","-4.38%"
"15/05/2017","18.48","24.89","24.89","18.48","-2.43%"
"12/05/2017","18.94","24.27","24.27","18.94","1.61%"
"11/05/2017","18.64","24.27","24.27","18.64","0.00%"
"10/05/2017","18.64","24.27","24.27","18.64","0.05%"
"09/05/2017","18.63","24.58","24.58","18.63","-5.86%"
"08/05/2017","19.79","24.90","24.90","19.79","-5.54%"
"05/05/2017","20.95","25.20","25.20","20.95","-3.01%"
"04/05/2017","21.60","27.38","27.38","21.60","-6.37%"
"03/05/2017","23.07","27.38","27.38","23.07","-7.27%"
"02/05/2017","24.88","27.38","27.38","24.88","-3.15%"
"01/05/2017","25.69","27.38","27.38","25.69","0.00%"
"28/04/2017","25.69","28.00","28.00","25.69","-4.85%"
"27/04/2017","27.00","27.62","27.62","27.00","0.71%"
"26/04/2017","26.81","24.12","26.81","24.12","0.94%"
"25/04/2017","26.56","19.61","26.56","19.61","2.95%"
"24/04/2017","25.80","28.10","28.10","25.80","-21.94%"
"21/04/2017","33.05","30.10","33.05","30.10","-2.94%"
"20/04/2017","34.05","30.10","34.05","30.10","-1.45%"
"19/04/2017","34.55","30.10","34.55","30.10","-2.81%"
"18/04/2017","35.55","30.10","35.55","30.10","1.43%"
"17/04/2017","35.05","30.10","35.05","30.10","0.00%"
"14/04/2017","35.05","30.10","35.05","30.10","0.00%"
"13/04/2017","35.05","29.60","35.05","29.60","2.19%"
"12/04/2017","34.30","29.60","34.30","29.60","-1.44%"
"11/04/2017","34.80","28.11","34.80","28.11","5.30%"
"10/04/2017","33.05","26.11","33.05","26.11","4.75%"
"07/04/2017","31.55","26.11","31.55","26.11","0.00%"
"06/04/2017","31.55","28.11","31.55","28.11","0.00%"
"05/04/2017","31.55","28.11","31.55","28.11","-4.54%"
"04/04/2017","33.05","27.11","33.05","27.11","1.50%"
"03/04/2017","32.56","23.12","32.56","23.12","4.03%"
"31/03/2017","31.30","23.12","31.30","23.12","1.62%"
"30/03/2017","30.80","23.12","30.80","23.12","2.46%"
"29/03/2017","30.06","23.12","30.06","23.12","0.00%"
"28/03/2017","30.06","25.11","30.06","25.11","-4.72%"
"27/03/2017","31.55","25.11","31.55","25.11","-1.56%"
"24/03/2017","32.05","31.10","32.05","31.10","-3.03%"
"23/03/2017","33.05","31.10","33.05","31.10","-10.80%"
"22/03/2017","37.05","30.60","37.05","30.60","0.68%"
"21/03/2017","36.80","40.07","40.07","32.10","-4.54%"
"20/03/2017","38.55","40.07","40.07","38.55","16.75%"
"17/03/2017","33.02","28.05","33.02","28.05","-4.35%"
"16/03/2017","34.52","29.55","34.52","29.55","-4.82%"
"15/03/2017","36.27","31.05","36.27","31.05","-2.03%"
"14/03/2017","37.02","28.05","37.02","28.05","4.22%"
"13/03/2017","35.52","28.05","35.52","28.05","1.43%"
"10/03/2017","35.02","30.05","35.02","30.05","-4.11%"
"09/03/2017","36.52","30.05","36.52","30.05","-6.41%"
"08/03/2017","39.02","28.05","39.02","28.05","2.63%"
"07/03/2017","38.02","30.05","38.02","30.05","-2.56%"
"06/03/2017","39.02","29.05","39.02","29.05","1.30%"
"03/03/2017","38.52","42.05","42.05","38.52","-12.51%"
"02/03/2017","44.03","42.05","44.03","42.05","-6.38%"
