"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"15/11/2023","113.92","113.35","114.22","113.20","","0.48%"
"14/11/2023","113.38","112.29","113.56","111.80","","1.02%"
"13/11/2023","112.24","110.83","112.24","110.83","","1.47%"
"10/11/2023","110.61","110.80","111.29","110.16","","-0.40%"
"09/11/2023","111.05","110.29","111.09","109.61","","0.77%"
"08/11/2023","110.20","109.72","110.83","108.87","","0.29%"
"07/11/2023","109.88","110.22","110.95","109.24","","-0.55%"
"06/11/2023","110.49","110.80","111.13","110.37","","-0.18%"
"03/11/2023","110.69","109.57","111.18","109.57","","1.23%"
"02/11/2023","109.35","108.73","109.89","108.44","","0.78%"
"01/11/2023","108.50","107.96","109.13","107.96","","0.67%"
"31/10/2023","107.78","107.52","108.69","107.07","","0.02%"
"30/10/2023","107.76","107.04","107.95","106.52","","0.75%"
"27/10/2023","106.96","107.32","108.61","106.79","","-0.01%"
"26/10/2023","106.97","106.58","107.05","104.63","","0.13%"
"25/10/2023","106.83","106.21","106.92","105.53","","0.56%"
"24/10/2023","106.24","107.33","107.44","105.64","","-0.96%"
"23/10/2023","107.27","107.06","107.57","106.16","","0.26%"
"20/10/2023","106.99","108.56","108.56","106.90","","-1.71%"
"19/10/2023","108.85","109.66","109.66","108.11","","-0.75%"
"18/10/2023","109.67","110.76","111.13","109.58","","-0.90%"
"17/10/2023","110.67","110.81","111.37","109.84","","-0.11%"
"16/10/2023","110.79","109.74","111.22","109.41","","0.97%"
"13/10/2023","109.73","111.69","111.69","109.30","","-1.84%"
"12/10/2023","111.79","112.32","112.81","111.29","","-0.42%"
"11/10/2023","112.26","111.64","112.60","111.09","","0.53%"
"10/10/2023","111.67","109.27","112.12","109.27","","2.29%"
"09/10/2023","109.17","110.77","110.77","108.66","","-1.73%"
"06/10/2023","111.09","109.60","111.33","109.52","","1.64%"
"05/10/2023","109.30","108.88","109.90","108.15","","0.51%"
"04/10/2023","108.75","108.98","109.36","107.63","","-0.39%"
"03/10/2023","109.18","110.05","111.29","108.95","","-1.17%"
"02/10/2023","110.47","112.00","112.77","110.23","","-1.23%"
"29/09/2023","111.85","111.65","112.70","111.42","","0.28%"
"28/09/2023","111.54","110.09","111.61","109.54","","1.43%"
"27/09/2023","109.97","109.43","110.65","109.25","","0.49%"
"26/09/2023","109.43","109.89","110.05","108.40","","-0.51%"
"25/09/2023","109.99","110.61","111.72","109.34","","-0.55%"
"22/09/2023","110.60","112.14","112.14","110.18","","-1.39%"
"21/09/2023","112.16","112.04","112.37","110.73","","-0.08%"
"20/09/2023","112.25","110.13","112.64","110.05","","2.02%"
"19/09/2023","110.03","108.75","110.03","108.46","","1.17%"
"18/09/2023","108.76","110.80","111.04","108.19","","-1.85%"
"15/09/2023","110.81","111.46","112.20","110.45","","-0.27%"
"14/09/2023","111.11","109.19","111.37","108.40","","1.70%"
"13/09/2023","109.25","109.01","109.70","108.55","","0.16%"
"12/09/2023","109.08","108.68","109.25","108.51","","0.40%"
"11/09/2023","108.65","107.41","109.05","107.41","","1.32%"
"08/09/2023","107.23","107.04","107.55","105.60","","0.31%"
"07/09/2023","106.90","107.83","108.17","106.74","","-0.95%"
"06/09/2023","107.93","109.94","109.94","107.33","","-1.87%"
"05/09/2023","109.99","110.75","111.04","109.20","","-0.74%"
"04/09/2023","110.81","111.07","112.01","110.47","","-0.14%"
"01/09/2023","110.96","111.60","112.28","110.82","","-0.56%"
"31/08/2023","111.58","112.89","113.59","111.58","","-1.14%"
"30/08/2023","112.87","112.82","114.24","112.82","","0.09%"
"29/08/2023","112.77","111.96","112.95","111.87","","0.74%"
"28/08/2023","111.94","110.22","111.94","110.22","","1.79%"
"25/08/2023","109.97","109.94","111.19","109.81","","0.02%"
"24/08/2023","109.95","109.97","111.00","109.47","","0.04%"
"23/08/2023","109.91","110.61","111.84","109.65","","-0.56%"
"22/08/2023","110.53","110.16","111.58","110.16","","0.39%"
"21/08/2023","110.10","109.62","111.25","109.62","","0.45%"
"18/08/2023","109.61","110.09","110.09","108.62","","-0.57%"
"17/08/2023","110.24","110.24","111.36","109.82","","-0.13%"
"16/08/2023","110.38","110.77","111.24","109.84","","-0.58%"
"15/08/2023","111.02","111.85","112.02","110.67","","-0.72%"
"14/08/2023","111.83","111.44","112.56","111.30","","0.23%"
"11/08/2023","111.57","112.34","112.34","111.16","","-0.70%"
"10/08/2023","112.36","110.61","112.81","110.61","","1.69%"
"09/08/2023","110.49","109.05","111.19","109.05","","1.42%"
"08/08/2023","108.94","112.39","112.39","107.59","","-3.54%"
"07/08/2023","112.94","112.32","113.31","111.64","","0.31%"
"04/08/2023","112.59","111.66","112.93","111.39","","0.95%"
"03/08/2023","111.53","110.53","111.55","109.42","","0.90%"
"02/08/2023","110.54","112.25","112.25","109.78","","-1.60%"
"01/08/2023","112.34","113.88","114.28","112.17","","-1.38%"
"31/07/2023","113.91","113.68","114.28","113.67","","0.22%"
"28/07/2023","113.66","113.35","114.54","113.35","","0.25%"
"27/07/2023","113.38","112.59","114.01","112.50","","0.80%"
"26/07/2023","112.48","112.59","113.23","111.71","","-0.11%"
"25/07/2023","112.60","112.14","112.71","112.10","","0.41%"
"24/07/2023","112.14","111.80","112.14","110.38","","0.31%"
"21/07/2023","111.79","111.62","112.22","111.05","","0.20%"
"20/07/2023","111.57","110.88","112.02","110.87","","0.62%"
"19/07/2023","110.88","110.88","111.71","110.19","","0.05%"
"18/07/2023","110.82","109.94","110.98","109.34","","0.86%"
"17/07/2023","109.88","109.32","110.38","109.08","","0.48%"
"14/07/2023","109.35","109.90","110.78","109.31","","-0.56%"
"13/07/2023","109.97","108.99","110.46","108.71","","0.90%"
"12/07/2023","108.99","107.28","109.27","107.28","","1.65%"
"11/07/2023","107.22","105.85","107.34","105.54","","1.30%"
"10/07/2023","105.84","105.59","106.75","105.00","","0.24%"
"07/07/2023","105.59","104.50","105.91","104.07","","1.01%"
"06/07/2023","104.53","107.14","107.14","104.01","","-2.46%"
"05/07/2023","107.17","107.70","107.75","106.54","","-0.50%"
"04/07/2023","107.71","108.82","109.63","107.69","","-0.95%"
"03/07/2023","108.74","107.43","109.35","107.43","","1.29%"
"30/06/2023","107.35","106.19","108.33","106.19","","1.16%"
"29/06/2023","106.12","104.66","106.39","104.61","","1.46%"
"28/06/2023","104.59","103.98","104.71","103.67","","0.68%"
"27/06/2023","103.88","102.61","104.05","102.39","","1.31%"
"26/06/2023","102.54","101.92","102.82","99.75","","0.56%"
"23/06/2023","101.97","103.43","103.43","101.59","","-1.82%"
"22/06/2023","103.86","104.82","104.82","102.84","","-1.77%"
"21/06/2023","105.73","104.86","106.32","104.86","","0.81%"
"20/06/2023","104.88","105.18","105.57","104.41","","-0.32%"
"19/06/2023","105.22","104.97","106.25","104.59","","0.24%"
"16/06/2023","104.97","104.15","105.29","103.82","","0.81%"
"15/06/2023","104.13","104.84","104.84","103.75","","-0.94%"
"14/06/2023","105.12","103.46","105.96","103.34","","1.56%"
"13/06/2023","103.51","103.20","103.67","102.37","","0.37%"
"12/06/2023","103.13","103.10","104.38","102.73","","0.13%"
"09/06/2023","103.00","103.89","104.18","102.21","","-0.85%"
"08/06/2023","103.88","103.15","104.87","103.15","","0.74%"
"07/06/2023","103.12","103.02","103.25","102.04","","0.20%"
"06/06/2023","102.91","101.89","103.01","101.17","","0.94%"
"05/06/2023","101.95","102.96","103.62","101.29","","-0.96%"
"02/06/2023","102.94","100.51","103.10","100.51","","2.68%"
"01/06/2023","100.25","98.53","100.41","98.53","","1.88%"
"31/05/2023","98.40","100.01","101.07","98.30","","-1.94%"
"30/05/2023","100.35","101.55","102.28","99.96","","-1.74%"
"29/05/2023","102.13","103.14","104.05","101.47","","-0.72%"
"26/05/2023","102.87","102.32","103.20","100.51","","0.61%"
"25/05/2023","102.25","101.87","102.67","100.51","","0.37%"
"24/05/2023","101.87","104.32","104.32","101.51","","-2.40%"
"23/05/2023","104.37","103.98","104.45","103.35","","0.36%"
"22/05/2023","104.00","102.93","104.39","102.93","","-0.35%"
"19/05/2023","104.37","104.20","105.38","103.85","","0.19%"
"18/05/2023","104.17","103.11","104.91","103.11","","1.01%"
"17/05/2023","103.13","102.56","103.13","101.57","","0.40%"
"16/05/2023","102.72","102.96","103.52","102.19","","-0.41%"
"15/05/2023","103.14","103.40","104.10","102.25","","-0.08%"
"12/05/2023","103.22","102.36","103.80","102.36","","0.91%"
"11/05/2023","102.29","102.12","103.16","100.91","","0.18%"
"10/05/2023","102.11","102.87","104.52","101.79","","-0.72%"
"09/05/2023","102.85","103.21","103.79","102.13","","-0.52%"
"08/05/2023","103.39","102.49","103.56","102.49","","1.07%"
"05/05/2023","102.30","99.29","102.46","99.29","","3.14%"
"04/05/2023","99.19","100.18","101.26","98.73","","-1.67%"
"03/05/2023","100.87","101.31","102.21","100.69","","-0.21%"
"02/05/2023","101.08","103.91","104.70","100.93","","-2.38%"
"01/05/2023","103.54","103.54","103.54","103.54","","0.00%"
"28/04/2023","103.54","105.63","105.99","102.16","","-1.97%"
"27/04/2023","105.62","104.29","105.91","103.57","","1.26%"
"26/04/2023","104.31","104.52","104.54","101.94","","-0.57%"
"25/04/2023","104.91","107.65","107.65","104.74","","-2.70%"
"24/04/2023","107.82","107.20","108.15","106.63","","0.07%"
"21/04/2023","107.74","108.21","108.23","106.86","","-0.52%"
"20/04/2023","108.30","109.56","110.97","107.90","","-1.07%"
"19/04/2023","109.47","108.40","109.65","107.79","","1.01%"
"18/04/2023","108.38","106.42","109.20","106.42","","1.95%"
"17/04/2023","106.31","108.25","108.85","106.07","","-1.73%"
"14/04/2023","108.18","104.78","108.22","104.55","","3.34%"
"13/04/2023","104.68","104.53","105.06","104.12","","0.16%"
"12/04/2023","104.51","103.89","105.23","103.89","","0.64%"
"11/04/2023","103.85","103.96","105.07","103.60","","-0.05%"
"06/04/2023","103.90","101.56","104.04","101.56","","2.19%"
"05/04/2023","101.67","102.31","102.89","101.03","","-0.62%"
"04/04/2023","102.30","102.16","103.93","102.16","","0.09%"
"03/04/2023","102.21","101.56","103.72","101.56","","0.26%"
"31/03/2023","101.95","102.22","102.78","100.84","","-0.25%"
"30/03/2023","102.21","100.48","102.97","100.48","","1.84%"
"29/03/2023","100.36","98.46","100.54","98.46","","1.95%"
"28/03/2023","98.44","98.05","99.74","97.02","","0.90%"
"27/03/2023","97.56","96.06","99.30","96.06","","1.69%"
"24/03/2023","95.94","99.50","99.50","93.77","","-4.61%"
"23/03/2023","100.58","102.32","103.02","100.35","","-2.27%"
"22/03/2023","102.92","103.59","105.67","102.71","","-0.69%"
"21/03/2023","103.64","99.78","104.17","99.78","","4.79%"
"20/03/2023","98.90","95.67","100.15","90.57","","1.97%"
"17/03/2023","96.99","100.40","102.32","95.69","","-2.72%"
"16/03/2023","99.70","99.84","102.72","97.34","","1.16%"
"15/03/2023","98.56","107.50","107.94","97.87","","-8.40%"
"14/03/2023","107.60","104.12","108.30","103.16","","3.01%"
"13/03/2023","104.46","112.03","112.03","103.27","","-6.73%"
"10/03/2023","112.00","114.93","114.93","110.28","","-3.79%"
"09/03/2023","116.41","117.98","118.22","116.37","","-1.45%"
"08/03/2023","118.12","117.40","118.63","116.87","","0.47%"
"07/03/2023","117.57","119.41","119.73","117.45","","-1.43%"
"06/03/2023","119.28","118.25","119.28","118.12","","1.07%"
"03/03/2023","118.02","116.04","118.08","116.04","","1.76%"
"02/03/2023","115.98","116.01","116.34","114.50","","-0.26%"
"01/03/2023","116.28","117.77","118.50","116.06","","-1.74%"
"28/02/2023","118.34","115.95","119.72","115.49","","1.75%"
"27/02/2023","116.31","114.07","116.86","114.07","","2.22%"
"24/02/2023","113.78","114.74","115.44","113.78","","-0.80%"
"23/02/2023","114.70","113.64","115.06","113.53","","1.19%"
"22/02/2023","113.35","115.69","115.69","112.80","","-2.08%"
"21/02/2023","115.76","115.76","116.05","114.06","","-0.09%"
"20/02/2023","115.87","116.91","117.16","115.66","","-0.63%"
"17/02/2023","116.60","116.83","117.07","115.49","","-0.27%"
"16/02/2023","116.91","114.20","116.96","114.20","","2.59%"
"15/02/2023","113.96","114.01","114.27","112.94","","-0.24%"
"14/02/2023","114.23","113.72","114.87","113.40","","0.56%"
"13/02/2023","113.59","113.12","113.92","112.82","","0.55%"
"10/02/2023","112.97","114.54","114.54","112.34","","-1.44%"
"09/02/2023","114.62","113.30","115.32","113.30","","1.31%"
"08/02/2023","113.14","112.86","113.61","112.14","","0.82%"
"07/02/2023","112.22","111.39","112.87","110.69","","1.06%"
"06/02/2023","111.04","111.40","111.40","110.33","","-0.58%"
"03/02/2023","111.69","111.74","112.15","109.91","","0.05%"
"02/02/2023","111.63","111.69","113.34","110.25","","-0.66%"
"01/02/2023","112.37","111.32","112.83","111.32","","1.12%"
"31/01/2023","111.13","109.26","111.25","109.26","","1.76%"
"30/01/2023","109.21","109.07","109.46","108.47","","0.03%"
"27/01/2023","109.18","108.62","109.63","108.60","","0.66%"
"26/01/2023","108.46","106.55","108.63","106.55","","1.94%"
"25/01/2023","106.40","106.60","106.60","105.17","","-0.15%"
"24/01/2023","106.56","105.79","106.74","105.33","","0.85%"
"23/01/2023","105.66","104.88","106.26","104.88","","0.78%"
"20/01/2023","104.84","103.94","105.12","103.94","","1.13%"
"19/01/2023","103.67","104.71","104.95","102.62","","-1.56%"
"18/01/2023","105.31","104.93","106.00","104.93","","0.33%"
"17/01/2023","104.96","105.14","105.45","104.18","","-0.14%"
"16/01/2023","105.11","105.54","106.05","105.06","","-0.24%"
"13/01/2023","105.36","104.96","105.91","104.32","","0.47%"
"12/01/2023","104.87","103.77","105.26","103.77","","1.18%"
"11/01/2023","103.65","104.15","104.36","103.53","","-0.29%"
"10/01/2023","103.95","103.90","104.08","103.33","","-0.06%"
"09/01/2023","104.01","104.24","104.65","103.54","","-0.08%"
"06/01/2023","104.09","103.31","104.18","103.20","","1.01%"
"05/01/2023","103.05","102.71","103.52","102.01","","0.27%"
"04/01/2023","102.77","99.76","103.02","99.76","","3.07%"
"03/01/2023","99.71","97.55","100.03","97.55","","1.94%"
"02/01/2023","97.81","96.06","98.02","96.06","","2.03%"
"30/12/2022","95.86","96.58","96.58","95.85","","-0.78%"
"29/12/2022","96.61","95.95","96.86","95.64","","0.48%"
"28/12/2022","96.15","96.56","96.76","96.05","","-0.38%"
"27/12/2022","96.52","96.54","97.02","96.33","","0.22%"
"23/12/2022","96.31","96.24","96.87","95.99","","0.14%"
"22/12/2022","96.18","96.62","97.13","95.96","","-0.37%"
"21/12/2022","96.54","95.22","96.72","94.57","","1.59%"
"20/12/2022","95.03","92.55","95.20","92.07","","2.52%"
"19/12/2022","92.69","92.84","93.42","92.65","","-0.19%"
"16/12/2022","92.87","91.05","92.92","91.03","","1.84%"
"15/12/2022","91.19","93.48","93.57","90.91","","-2.71%"
"14/12/2022","93.73","94.21","94.32","93.50","","-0.46%"
"13/12/2022","94.16","93.03","94.87","93.03","","1.40%"
"12/12/2022","92.86","93.11","93.44","92.56","","-0.47%"
"09/12/2022","93.30","92.57","93.31","91.82","","0.91%"
"08/12/2022","92.46","92.83","93.09","92.32","","-0.33%"
"07/12/2022","92.77","93.27","93.72","92.32","","-0.70%"
"06/12/2022","93.42","93.44","93.81","92.52","","-0.14%"
"05/12/2022","93.55","93.65","94.42","93.40","","-0.27%"
"02/12/2022","93.80","93.35","94.05","92.81","","0.36%"
"01/12/2022","93.46","95.18","95.44","93.46","","-1.54%"
"30/11/2022","94.92","95.15","95.71","94.50","","-0.01%"
"29/11/2022","94.93","94.26","95.32","93.53","","0.90%"
"28/11/2022","94.08","95.25","95.34","94.06","","-1.31%"
"25/11/2022","95.33","95.18","95.66","94.78","","0.27%"
"24/11/2022","95.07","94.59","95.35","94.51","","0.65%"
"23/11/2022","94.46","94.39","94.96","93.94","","0.19%"
"22/11/2022","94.28","93.39","94.61","93.38","","1.04%"
"21/11/2022","93.31","93.20","93.71","92.81","","-0.29%"
"18/11/2022","93.58","92.27","93.73","92.27","","1.51%"
"17/11/2022","92.19","92.44","92.76","91.06","","0.00%"
"16/11/2022","92.19","92.60","92.88","92.10","","-0.60%"
"15/11/2022","92.75","91.84","92.81","91.69","","1.06%"
"14/11/2022","91.78","91.25","92.23","90.82","","0.71%"
"11/11/2022","91.13","90.98","91.72","90.50","","0.31%"
"10/11/2022","90.85","90.44","91.90","90.00","","0.14%"
"09/11/2022","90.72","91.49","92.29","90.21","","-0.94%"
"08/11/2022","91.58","91.30","91.87","91.14","","0.10%"
"07/11/2022","91.49","90.76","92.19","90.26","","0.49%"
"04/11/2022","91.04","89.61","91.63","89.31","","2.12%"
"03/11/2022","89.15","88.27","89.21","88.01","","1.12%"
"02/11/2022","88.16","88.44","89.12","87.73","","0.00%"
"01/11/2022","88.16","87.91","89.30","87.91","","0.75%"
"31/10/2022","87.50","87.30","87.91","87.05","","0.06%"
"28/10/2022","87.45","87.06","87.46","86.02","","-0.15%"
"27/10/2022","87.58","87.01","87.64","85.79","","0.61%"
"26/10/2022","87.05","87.20","87.69","86.52","","-0.15%"
"25/10/2022","87.18","86.65","87.46","85.65","","0.80%"
"24/10/2022","86.49","85.21","87.16","85.19","","1.72%"
"21/10/2022","85.03","84.76","85.05","83.48","","0.05%"
"20/10/2022","84.99","84.04","85.35","83.58","","1.02%"
"19/10/2022","84.13","84.21","85.00","83.45","","0.06%"
"18/10/2022","84.08","83.17","85.25","83.17","","1.50%"
"17/10/2022","82.84","81.33","83.39","81.33","","1.86%"
"14/10/2022","81.33","80.96","82.82","80.96","","0.99%"
"13/10/2022","80.53","78.19","80.92","77.55","","2.83%"
"12/10/2022","78.31","78.75","78.75","76.98","","-0.57%"
"11/10/2022","78.76","79.65","79.65","78.06","","-1.20%"
"10/10/2022","79.72","79.34","80.56","79.07","","0.00%"
"07/10/2022","79.72","79.89","80.89","79.29","","-0.60%"
"06/10/2022","80.20","81.27","81.81","80.03","","-1.10%"
"05/10/2022","81.09","82.93","82.95","80.66","","-2.29%"
"04/10/2022","82.99","80.26","83.07","80.26","","4.57%"
"03/10/2022","79.36","78.17","79.64","76.42","","1.07%"
"30/09/2022","78.52","77.14","78.64","77.14","","1.88%"
"29/09/2022","77.07","78.77","78.78","76.31","","-2.28%"
"28/09/2022","78.87","80.42","80.42","77.47","","-2.01%"
"27/09/2022","80.49","82.42","83.43","80.43","","-2.12%"
"26/09/2022","82.23","82.75","83.42","81.43","","-1.00%"
"23/09/2022","83.06","85.97","85.97","82.42","","-3.44%"
"22/09/2022","86.02","84.86","87.21","83.72","","0.99%"
"21/09/2022","85.18","85.37","85.70","84.13","","-0.42%"
"20/09/2022","85.54","86.49","87.69","85.53","","-0.90%"
"19/09/2022","86.32","86.40","86.95","85.22","","-0.03%"
"16/09/2022","86.35","87.50","87.50","85.78","","-1.88%"
"15/09/2022","88.00","86.13","88.42","86.13","","2.09%"
"14/09/2022","86.20","85.70","87.06","85.29","","0.42%"
"13/09/2022","85.84","86.97","87.47","85.31","","-1.09%"
"12/09/2022","86.79","84.12","87.08","84.12","","3.42%"
"09/09/2022","83.92","81.37","84.68","81.37","","3.20%"
